policy_id,customer_id,policy_type,premium_amount,start_date,end_date,agent_id
417,14153,Vehicle,23036.23679363824,2024-09-12,2025-09-12,394
418,21101,Vehicle,22986.4992915194,2022-01-07,2023-01-07,151
419,14954,Property,8339.026049895949,2021-05-24,2022-05-24,97
420,6567,Vehicle,27089.750656851757,2024-07-22,2025-07-22,390
421,22479,Health,9677.228986350628,2024-06-25,2025-06-25,154
422,13589,Health,7591.1859822031265,2021-04-07,2022-04-07,333
423,9628,Property,8941.584876498531,2025-09-15,2026-09-15,244
424,4927,Property,10387.373141798142,2024-03-31,2025-03-31,438
425,18068,Vehicle,26393.14953594528,2023-04-15,2024-04-14,482
426,14257,Vehicle,19133.45971373049,2023-10-01,2024-09-30,126
427,17249,Health,10376.830225526264,2024-11-07,2025-11-07,86
428,19135,Vehicle,27101.811064401645,2021-04-15,2022-04-15,134
429,10800,Vehicle,22657.18030838212,2022-01-12,2023-01-12,234
430,5729,Vehicle,22164.449583089183,2020-05-26,2021-05-26,455
431,22829,Vehicle,22691.56007095444,2020-03-18,2021-03-18,158
432,20643,Health,21612.404476865915,2025-04-23,2026-04-23,82
433,18228,Health,14822.321189680928,2022-03-21,2023-03-21,422
434,13660,Vehicle,18683.88892997048,2025-06-29,2026-06-29,468
435,8430,Vehicle,22483.86753709689,2025-08-09,2026-08-09,73
436,22316,Vehicle,28799.175440482963,2023-09-09,2024-09-08,136
437,4516,Vehicle,23182.90058980999,2023-01-23,2024-01-23,149
438,13845,Property,13319.148051991351,2024-01-10,2025-01-09,339
439,11462,Health,13654.75659253363,2023-09-28,2024-09-27,391
440,3291,Vehicle,19360.207223388185,2021-03-20,2022-03-20,300
441,1700,Property,9477.102805894756,2021-08-08,2022-08-08,121
442,9793,Property,7652.611907213655,2020-06-20,2021-06-20,345
443,2502,Vehicle,8428.9513380763,2025-08-28,2026-08-28,166
444,6232,Vehicle,17275.951933579563,2021-12-03,2022-12-03,459
445,4177,Property,7870.365671917791,2020-05-22,2021-05-22,289
446,5283,Property,12978.722994035768,2023-07-26,2024-07-25,493
447,12229,Vehicle,16211.36193297743,2020-02-24,2021-02-23,350
448,11081,Vehicle,29735.20617017817,2024-05-18,2025-05-18,291
449,6058,Health,16677.637023601146,2021-12-13,2022-12-13,215
450,24592,Property,5657.385841350335,2025-11-03,2026-11-03,137
451,8072,Vehicle,12842.576945799112,2022-07-29,2023-07-29,16
452,11730,Health,12451.299847817918,2020-10-15,2021-10-15,23
453,10045,Vehicle,7821.493587304187,2024-06-24,2025-06-24,470
454,1721,Vehicle,16127.261456215709,2023-01-02,2024-01-02,157
455,17838,Health,14464.1362778245,2025-01-28,2026-01-28,202
456,17194,Property,13885.283491743943,2024-02-15,2025-02-14,83
457,20118,Health,18520.6078817628,2025-11-21,2026-11-21,8
458,3444,Health,16495.808721837537,2020-06-15,2021-06-15,245
459,17594,Health,8175.81490002717,2023-07-13,2024-07-12,483
460,24280,Vehicle,21022.16448552487,2021-07-02,2022-07-02,299
461,18772,Health,16596.700592303754,2020-10-01,2021-10-01,348
462,16377,Vehicle,21993.68377817487,2021-02-12,2022-02-12,474
463,24690,Health,14405.912736649385,2020-01-18,2021-01-17,168
464,10295,Health,8800.449075670258,2021-09-23,2022-09-23,268
465,23538,Vehicle,20309.391443639903,2020-11-05,2021-11-05,251
466,8721,Health,16320.183849293271,2023-05-11,2024-05-10,13
467,5120,Property,10468.90604528062,2020-09-15,2021-09-15,491
468,18370,Vehicle,32398.67605817157,2021-10-26,2022-10-26,200
469,21550,Property,6434.250952480178,2020-11-01,2021-11-01,252
470,20642,Health,13518.47396448298,2022-06-19,2023-06-19,367
471,12582,Health,14158.350334878874,2025-02-15,2026-02-15,284
472,9843,Health,7942.062787407084,2022-09-11,2023-09-11,315
473,22032,Vehicle,28477.571751847536,2024-01-14,2025-01-13,93
474,22107,Vehicle,28063.364364058743,2024-11-02,2025-11-02,463
475,14782,Health,12858.615711279755,2020-03-22,2021-03-22,212
476,12544,Vehicle,19117.46183168669,2020-11-16,2021-11-16,90
477,19972,Health,9480.693769602743,2024-10-27,2025-10-27,14
478,15034,Property,8213.87188373125,2020-12-12,2021-12-12,24
479,1490,Vehicle,16843.79249848061,2020-02-27,2021-02-26,305
480,10378,Health,12334.96563551922,2024-05-23,2025-05-23,335
481,20027,Vehicle,23958.506279763045,2020-03-15,2021-03-15,479
482,22354,Health,15915.646532568737,2022-09-10,2023-09-10,466
483,15583,Property,7182.3313745955165,2020-11-19,2021-11-19,461
484,22888,Vehicle,22243.81148476465,2025-09-20,2026-09-20,249
485,24154,Vehicle,14104.35670950185,2025-11-24,2026-11-24,346
486,21611,Vehicle,21456.532295618785,2025-05-28,2026-05-28,79
487,21324,Vehicle,24673.65575167852,2022-09-01,2023-09-01,127
488,18051,Vehicle,17106.030492925027,2020-09-26,2021-09-26,159
489,21598,Health,13540.060488121864,2025-09-14,2026-09-14,282
490,17956,Vehicle,21939.151525724577,2024-08-22,2025-08-22,382
491,1724,Health,21518.179012959627,2024-07-12,2025-07-12,50
492,5330,Vehicle,21586.076811341773,2024-12-10,2025-12-10,354
493,12867,Property,7404.177655687083,2024-03-02,2025-03-02,260
494,2316,Health,13386.811660137191,2023-11-05,2024-11-04,440
495,2443,Health,10432.541529513985,2023-02-25,2024-02-25,167
496,15289,Health,14965.875088851371,2021-07-08,2022-07-08,322
497,18157,Health,17119.939172835053,2024-05-24,2025-05-24,64
498,6063,Vehicle,27251.2270355784,2023-09-16,2024-09-15,381
499,15253,Property,7952.27516556149,2025-07-03,2026-07-03,442
500,23575,Health,15821.38765235916,2021-01-09,2022-01-09,368
501,22845,Property,12188.3791704612,2025-06-23,2026-06-23,259
502,9135,Health,11332.738754942751,2020-06-24,2021-06-24,16
503,21073,Vehicle,9507.13631693323,2025-09-08,2026-09-08,100
504,6721,Vehicle,32186.185901326186,2023-05-26,2024-05-25,451
505,22438,Vehicle,22365.72889155469,2023-01-13,2024-01-13,476
506,24544,Vehicle,21657.99890011373,2020-01-06,2021-01-05,352
507,7047,Vehicle,36505.7552423673,2021-09-01,2022-09-01,363
508,16782,Health,17916.5904206204,2020-04-25,2021-04-25,266
509,11892,Vehicle,27205.376690836987,2021-09-21,2022-09-21,61
510,1702,Property,9082.145835871455,2025-04-21,2026-04-21,251
511,20786,Vehicle,16959.494042146933,2024-10-03,2025-10-03,498
512,17182,Vehicle,10202.999558461674,2022-09-02,2023-09-02,495
513,15098,Property,6960.77889160443,2022-02-03,2023-02-03,471
514,11810,Vehicle,20289.35233831037,2024-06-29,2025-06-29,190
515,24090,Health,14829.33484032975,2022-11-30,2023-11-30,494
516,20369,Vehicle,22817.7523070075,2024-07-23,2025-07-23,117
517,2262,Health,21907.86331720576,2025-09-27,2026-09-27,480
518,24555,Health,12716.80262031736,2022-04-03,2023-04-03,72
519,16275,Property,12842.933615460748,2020-07-29,2021-07-29,124
520,4365,Vehicle,15624.341983975177,2024-03-21,2025-03-21,255
521,2640,Health,11749.400288571698,2022-06-27,2023-06-27,29
522,14892,Vehicle,15015.709607570196,2024-10-25,2025-10-25,101
523,24860,Vehicle,26600.77735619056,2023-01-10,2024-01-10,192
524,16617,Property,10105.197373037932,2025-06-19,2026-06-19,383
525,18939,Vehicle,27000.701198587944,2022-06-16,2023-06-16,4
526,17256,Health,12141.9865277092,2023-03-14,2024-03-13,460
527,22702,Property,10856.853497361131,2024-05-19,2025-05-19,306
528,5713,Property,6317.474046600239,2021-07-02,2022-07-02,283
529,9199,Vehicle,21563.725890896887,2024-09-25,2025-09-25,138
530,18771,Vehicle,16033.68132753139,2022-09-27,2023-09-27,419
531,5738,Health,15152.608268869972,2025-02-17,2026-02-17,242
532,6458,Vehicle,21305.28164859224,2025-01-21,2026-01-21,96
533,4220,Health,17092.549561913467,2023-09-15,2024-09-14,354
534,10660,Vehicle,30426.50729530921,2023-07-18,2024-07-17,443
535,11237,Vehicle,21841.094915415877,2022-01-12,2023-01-12,333
536,19603,Property,8437.43080324162,2025-07-21,2026-07-21,52
537,24566,Vehicle,18823.66866114836,2021-10-20,2022-10-20,308
538,13420,Health,20053.978464977696,2024-11-09,2025-11-09,336
539,13275,Health,12544.227668771537,2025-07-29,2026-07-29,61
540,14117,Health,16485.118837781287,2022-04-13,2023-04-13,140
541,13889,Health,16715.246324998927,2021-05-05,2022-05-05,177
542,9573,Vehicle,12439.504663268332,2025-01-05,2026-01-05,51
543,15411,Property,16291.055094553842,2020-05-05,2021-05-05,125
544,21908,Vehicle,23035.02089212033,2025-04-06,2026-04-06,399
545,16794,Property,12190.99157134338,2022-03-17,2023-03-17,30
546,7719,Vehicle,17616.735357667596,2022-08-24,2023-08-24,27
547,16771,Vehicle,14201.617034166313,2021-10-14,2022-10-14,29
548,19608,Vehicle,19115.23666994185,2023-08-10,2024-08-09,258
549,11092,Property,8255.38365613351,2022-11-18,2023-11-18,45
550,10035,Health,9814.04924710012,2020-12-21,2021-12-21,27
551,21398,Health,12974.431654152007,2021-07-16,2022-07-16,57
552,14266,Property,9206.97760016224,2025-05-15,2026-05-15,218
553,7932,Vehicle,10112.333918999288,2024-01-08,2025-01-07,303
554,9679,Vehicle,22351.018974696555,2025-09-03,2026-09-03,106
555,2836,Vehicle,17924.12050752954,2021-07-16,2022-07-16,231
556,20631,Vehicle,11641.54275637626,2023-05-21,2024-05-20,240
557,1723,Health,17035.033191145332,2024-09-10,2025-09-10,184
558,21847,Property,11422.30096974689,2020-03-31,2021-03-31,251
559,24819,Property,11711.11124565019,2022-06-05,2023-06-05,45
560,17970,Property,5000.0,2020-07-26,2021-07-26,73
561,7220,Property,11051.030788047,2025-09-05,2026-09-05,282
562,15434,Vehicle,25248.261549894185,2021-03-20,2022-03-20,166
563,13174,Vehicle,12751.395308121884,2024-06-25,2025-06-25,275
564,12091,Health,9832.104513445282,2020-02-02,2021-02-01,182
565,14058,Health,19570.306591405508,2020-04-13,2021-04-13,61
566,19166,Vehicle,18644.60757704904,2024-04-19,2025-04-19,62
567,14265,Vehicle,20065.675867647853,2021-02-10,2022-02-10,52
568,7839,Health,18834.4491131763,2025-01-24,2026-01-24,240
569,9708,Property,5454.6159475374725,2020-01-18,2021-01-17,40
570,5076,Health,14483.945578790608,2022-11-20,2023-11-20,177
571,11780,Property,13008.528103929497,2025-08-19,2026-08-19,221
572,12692,Vehicle,13232.84121874167,2021-11-22,2022-11-22,257
573,2121,Vehicle,17076.39728754605,2024-08-10,2025-08-10,73
574,4908,Vehicle,12428.640328575868,2020-11-08,2021-11-08,183
575,1818,Vehicle,21657.4876398214,2021-12-20,2022-12-20,126
576,1267,Vehicle,14852.92516710478,2020-08-31,2021-08-31,415
577,6363,Health,13863.59274347786,2021-12-25,2022-12-25,205
578,935,Property,10284.88889508569,2022-04-27,2023-04-27,459
579,23315,Vehicle,20805.39521780728,2025-07-24,2026-07-24,212
580,23136,Health,5000.0,2025-04-17,2026-04-17,201
581,5668,Vehicle,29543.564321761834,2022-10-17,2023-10-17,182
582,12453,Vehicle,22139.2636782316,2022-06-18,2023-06-18,93
583,2212,Health,16938.323201066054,2024-04-11,2025-04-11,185
584,19189,Health,17417.621704724646,2023-06-01,2024-05-31,369
585,17001,Vehicle,18535.37003111196,2024-10-13,2025-10-13,399
586,8147,Vehicle,20116.987154943872,2020-10-15,2021-10-15,323
587,22889,Health,15662.414698076202,2024-02-03,2025-02-02,310
588,14118,Vehicle,11642.86873487094,2023-11-17,2024-11-16,427
589,2255,Vehicle,11767.73354531991,2021-09-13,2022-09-13,17
590,8245,Vehicle,15255.680393096078,2020-06-25,2021-06-25,400
591,23739,Health,16579.756154467555,2020-09-12,2021-09-12,89
592,16011,Property,10288.192469512842,2024-08-04,2025-08-04,325
593,21711,Vehicle,16483.785103250084,2021-12-16,2022-12-16,275
594,11030,Vehicle,11518.980530618835,2025-12-14,2026-12-14,81
595,16628,Vehicle,15985.030352942473,2025-10-24,2026-10-24,289
596,15448,Vehicle,18085.63460022607,2024-09-03,2025-09-03,41
597,5402,Health,11396.418127139435,2023-03-06,2024-03-05,61
598,5,Property,9803.061559045873,2023-12-09,2024-12-08,184
599,24166,Vehicle,15196.930929737722,2022-07-27,2023-07-27,383
600,22591,Health,10574.874315913636,2022-08-26,2023-08-26,137
601,20108,Health,9140.02458366392,2022-02-03,2023-02-03,422
602,17076,Health,19539.816785093743,2024-12-20,2025-12-20,41
603,8706,Property,9002.407448505477,2022-02-20,2023-02-20,366
604,4921,Property,12175.89619383562,2020-07-31,2021-07-31,373
605,16374,Property,7087.54498945436,2021-05-10,2022-05-10,233
606,14375,Health,16328.103560905314,2022-12-25,2023-12-25,182
607,21662,Vehicle,24951.40700745041,2025-02-22,2026-02-22,265
608,17436,Property,10367.355166433945,2022-06-08,2023-06-08,257
609,13995,Health,20854.106937243698,2022-05-15,2023-05-15,191
610,20549,Vehicle,9591.805328058424,2024-09-10,2025-09-10,126
611,14761,Health,17552.006427838893,2022-12-12,2023-12-12,459
612,22683,Health,17474.951312718105,2023-12-09,2024-12-08,284
613,5320,Vehicle,9630.090720416676,2025-10-27,2026-10-27,193
614,18081,Property,8745.009186130635,2022-05-21,2023-05-21,379
615,22414,Vehicle,11820.449797855284,2025-07-03,2026-07-03,390
616,19219,Vehicle,22934.69290644685,2020-03-30,2021-03-30,38
617,10460,Vehicle,22541.316430729497,2025-11-30,2026-11-30,472
618,21870,Vehicle,14666.238523396907,2024-10-12,2025-10-12,297
619,23825,Property,11419.399137334269,2021-04-07,2022-04-07,475
620,21086,Vehicle,24716.412354561035,2025-03-25,2026-03-25,356
621,19187,Health,15717.841471194572,2022-03-13,2023-03-13,438
622,6245,Property,5700.134386508914,2022-02-03,2023-02-03,33
623,3404,Vehicle,16453.260152015537,2024-10-11,2025-10-11,379
624,5447,Vehicle,15736.548943152646,2021-01-18,2022-01-18,450
625,6369,Vehicle,24129.36050154265,2021-05-27,2022-05-27,10
626,23999,Health,18024.668144093328,2025-10-31,2026-10-31,372
627,15446,Health,27589.95437615577,2025-04-29,2026-04-29,72
628,991,Health,8670.051983662977,2021-11-30,2022-11-30,369
629,2677,Vehicle,18211.97195775824,2023-07-21,2024-07-20,370
630,10137,Health,21025.652160893394,2025-06-06,2026-06-06,431
631,20696,Vehicle,20707.79887305778,2023-08-04,2024-08-03,357
632,5399,Vehicle,26106.067465581986,2025-10-04,2026-10-04,446
633,9694,Health,16666.63133806036,2024-09-09,2025-09-09,269
634,2980,Vehicle,23918.04006014793,2021-12-20,2022-12-20,261
635,1193,Property,11841.861949567934,2020-06-13,2021-06-13,73
636,18575,Vehicle,26334.562004858308,2021-07-16,2022-07-16,483
637,18483,Health,11711.31893650754,2023-08-12,2024-08-11,141
638,23066,Vehicle,13046.463404801229,2023-01-08,2024-01-08,108
639,17524,Property,15640.20930789925,2021-09-06,2022-09-06,28
640,4287,Health,10775.726442517567,2024-12-31,2025-12-31,65
641,6919,Vehicle,24021.5426319512,2023-08-20,2024-08-19,158
642,5243,Vehicle,23564.097858446294,2025-02-21,2026-02-21,157
643,15127,Property,9781.57458995375,2022-05-07,2023-05-07,448
644,10267,Vehicle,20969.98875795693,2020-02-24,2021-02-23,34
645,2469,Vehicle,26092.504366843365,2020-08-22,2021-08-22,172
646,23775,Vehicle,29023.54218348687,2024-06-09,2025-06-09,253
647,3063,Health,18351.665052089396,2021-06-02,2022-06-02,428
648,9757,Vehicle,16381.836908879352,2025-10-21,2026-10-21,64
649,15185,Health,20159.74062760428,2025-09-24,2026-09-24,424
650,15815,Property,8682.997220417075,2021-08-16,2022-08-16,35
651,1841,Vehicle,20006.005660234103,2022-11-20,2023-11-20,110
652,10820,Vehicle,15486.93503916236,2024-08-11,2025-08-11,230
653,8685,Health,11485.214455768266,2023-09-28,2024-09-27,491
654,11363,Vehicle,29156.85885798493,2025-12-22,2026-12-22,37
655,9234,Vehicle,15936.993163676376,2025-01-19,2026-01-19,274
656,12840,Vehicle,20225.749298120187,2024-09-09,2025-09-09,99
657,24625,Property,15334.51273956758,2023-01-12,2024-01-12,201
658,13765,Health,18957.701465023347,2025-10-06,2026-10-06,422
659,2567,Property,12216.516948732837,2025-10-05,2026-10-05,334
660,18859,Vehicle,18454.342911826552,2025-02-26,2026-02-26,103
661,6835,Vehicle,20313.779699770574,2021-09-12,2022-09-12,274
662,15446,Vehicle,21123.08139011605,2024-04-09,2025-04-09,443
663,2796,Property,6504.52739478192,2022-12-14,2023-12-14,236
664,10231,Vehicle,22767.25401998656,2022-06-01,2023-06-01,357
665,19244,Health,12253.710082366782,2020-08-14,2021-08-14,163
666,11482,Vehicle,21835.45120719236,2025-07-12,2026-07-12,68
667,15451,Vehicle,28092.10767231486,2025-03-18,2026-03-18,332
668,17665,Property,7429.534351983737,2025-11-30,2026-11-30,160
669,4493,Property,10248.70817865926,2022-06-23,2023-06-23,304
670,906,Property,7267.200906644163,2023-06-23,2024-06-22,274
671,4247,Vehicle,16004.898608450025,2025-08-23,2026-08-23,191
672,7548,Property,11956.986196204913,2023-01-23,2024-01-23,150
673,22319,Health,15906.514124243917,2020-10-16,2021-10-16,378
674,12559,Property,12862.02804030326,2022-06-30,2023-06-30,340
675,22296,Vehicle,20434.842342857763,2022-09-23,2023-09-23,10
676,4209,Vehicle,19675.06295719921,2021-12-15,2022-12-15,190
677,14240,Property,11503.665748979332,2022-03-23,2023-03-23,170
678,7642,Property,9852.24150032072,2023-10-27,2024-10-26,181
679,7056,Vehicle,16639.581552271382,2022-01-25,2023-01-25,267
680,6755,Property,5848.833480586503,2021-11-17,2022-11-17,428
681,9936,Vehicle,27171.20872918984,2021-10-21,2022-10-21,374
682,9103,Health,16757.23250135529,2025-12-20,2026-12-20,122
683,1879,Property,18075.231834477185,2023-09-20,2024-09-19,138
684,6499,Property,5292.229568264852,2021-10-17,2022-10-17,170
685,1671,Vehicle,19442.3576634288,2020-08-23,2021-08-23,237
686,10632,Health,10288.689750221643,2023-04-06,2024-04-05,59
687,18174,Property,10312.642140326583,2022-12-20,2023-12-20,286
688,19572,Property,8771.648460945933,2021-04-18,2022-04-18,426
689,23410,Property,13791.47181140494,2025-06-05,2026-06-05,113
690,18397,Health,12110.142894371043,2021-08-26,2022-08-26,88
691,21532,Health,12988.23159460373,2023-12-02,2024-12-01,262
692,21146,Health,20866.73845774272,2022-01-22,2023-01-22,427
693,20877,Vehicle,17767.008215313665,2024-07-18,2025-07-18,92
694,169,Health,8463.172955319129,2025-10-12,2026-10-12,112
695,2285,Vehicle,21923.965051009567,2024-12-01,2025-12-01,20
696,11409,Property,6994.236548356992,2025-03-27,2026-03-27,209
697,3885,Health,22112.32728563157,2024-12-22,2025-12-22,401
698,3042,Health,16903.94266656182,2025-11-14,2026-11-14,250
699,12253,Vehicle,21225.335497645512,2024-08-30,2025-08-30,337
700,18749,Vehicle,18535.29607189292,2022-01-16,2023-01-16,356
701,19957,Vehicle,24688.535235703224,2024-10-09,2025-10-09,490
702,20586,Property,7812.811853054119,2023-11-21,2024-11-20,290
703,10247,Vehicle,18771.2943200509,2022-09-11,2023-09-11,40
704,19790,Property,8629.62482466665,2023-07-20,2024-07-19,109
705,18340,Health,16734.58894047569,2022-05-16,2023-05-16,356
706,10128,Property,6942.137780982628,2022-02-26,2023-02-26,425
707,24847,Property,7212.30903798246,2023-08-31,2024-08-30,239
708,8616,Vehicle,29729.00862975815,2022-03-04,2023-03-04,458
709,15815,Vehicle,25223.12132886698,2025-09-16,2026-09-16,372
710,22701,Vehicle,20173.960433802247,2025-11-29,2026-11-29,294
711,11450,Vehicle,21271.31094287804,2024-06-10,2025-06-10,209
712,5547,Vehicle,14124.6206620424,2022-03-19,2023-03-19,413
713,12742,Health,13927.301118845677,2021-04-07,2022-04-07,10
714,13825,Vehicle,17769.577041237877,2025-10-14,2026-10-14,353
715,24768,Health,14556.658451445915,2024-07-19,2025-07-19,453
716,22179,Vehicle,15712.029942272624,2022-09-12,2023-09-12,55
717,14119,Health,15573.568543194631,2024-01-05,2025-01-04,244
718,1926,Vehicle,18595.35514540637,2021-10-29,2022-10-29,63
719,1546,Health,20415.45787077676,2023-06-26,2024-06-25,399
720,23567,Vehicle,24081.147345226327,2024-03-24,2025-03-24,243
721,16396,Health,16001.54027488038,2020-01-21,2021-01-20,366
722,13344,Vehicle,21349.63430587169,2021-09-11,2022-09-11,259
723,23351,Vehicle,22616.5962356558,2025-04-06,2026-04-06,402
724,10821,Property,15191.890172067824,2025-12-05,2026-12-05,41
725,9602,Health,12296.046041712323,2022-04-09,2023-04-09,464
726,11305,Vehicle,13635.519056004374,2025-07-26,2026-07-26,48
727,22497,Vehicle,16795.515216966905,2021-03-12,2022-03-12,77
728,9514,Health,21178.78527661031,2025-10-09,2026-10-09,193
729,10630,Vehicle,29416.034359924444,2021-04-08,2022-04-08,471
730,9370,Health,15572.23745682845,2020-08-07,2021-08-07,353
731,11738,Property,12528.310837717148,2021-09-04,2022-09-04,175
